,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name,scoreOri
60,"Aug 23, 2019",True,False,False,False,https://www.newshub.co.nz/home/entertainment/2019/06/toy-story-4-the-gift-that-keeps-on-giving.html,Do not leave your seat until the very end of the credits - it will complete you.,2618702,POSITIVE,Kate Rodger,http://resizing.flixster.com/i-D-PABLjJOPywi4lbuoXnBKIbU=/128x128/v1.YzszNDM2O2o7MTkxNzA7MjA0ODszMDA7MzAw,kate-rodger,3001,Newshub (NZ),5/5
61,"Aug 22, 2019",True,False,False,False,http://theblackcape.com/the-women-of-toy-story-4-take-the-lead-the-new-film/,These big themes and rich ideas are perfect for the transition to wherever Disney Pixar intends to go after Toy Story 4.,2618339,POSITIVE,Jonita Davis,http://resizing.flixster.com/GVEtW4HFh2ryMwxl5vhGa2CWfv0=/128x128/v1.YzszNDU5O2o7MTkxNzA7MjA0ODszMDA7MzAw,jonita-davis,3545,The Black Cape,5/5
62,"Aug 17, 2019",True,False,False,False,https://culturedvultures.com/toy-story-4-review/,"Toy Story 4 justifies its existence by acting as an emotionally resonant epilogue to the series' perfect ending, and brings plenty of laughter and heartfelt moments throughout.",2616810,POSITIVE,Nicolás Delgadillo,http://resizing.flixster.com/XvvMqfDHJ-9I2-mOFgCkG1JQA84=/128x128/v1.YzszOTQ0O2o7MTkxNzA7MjA0ODszMDA7MzAw,nicolas-delgadillo,2920,Cultured Vultures,8.5/10
63,"Aug 8, 2019",True,False,False,False,http://thefilmexperience.net/blog/2019/7/15/review-catch-up.html,It was fun while it lasted but it's the first Toy Story movie to evaporate in the memory quickly after watching it. Which means it's the first non-essential entry.,2613770,POSITIVE,Nathaniel Rogers,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,nathaniel-rogers,1002,The Film Experience,B
64,"Aug 6, 2019",True,False,False,False,https://entertainment.ie/cinema/movie-reviews/toy-story-4-394195/,An excellent encore to one of the finest animated properties of the modern era.,2612675,POSITIVE,Brian Lloyd,http://resizing.flixster.com/OoajAY2JahryK6SWf12_jepEo_k=/128x128/v1.YzszNDIwO2o7MTkxNzA7MjA0ODszMDA7MzAw,brian-lloyd,3467,entertainment.ie,4/5
65,"Aug 1, 2019",True,False,False,False,http://www.google.com/search?hl=en&q=Malibu+Times+movie+reviews&btnI=I%27m+Feeling+Lucky,"Woody (Tom Hanks), Buzz Lightyear (Tim Allen) et al., we have a new toy (Forky) and another from the past (Bo Peep, voiced by Annie Potts), not to mention a magical toy store, and an ending that is bittersweet but just right for a finale to the series.",2611016,POSITIVE,Diane Pershing,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,diane-pershing,2828,Malibu Times,
66,"Aug 1, 2019",False,True,False,False,https://www.thenation.com/article/toy-story-4-dead-dont-die-honeyland-late-night-booksmarts-movie-review/,It would be frivolous to pretend that this fourth Toy Story has anything to add to the previous three or exists because of anything other than a commercial imperative.,2610998,NEGATIVE,Stuart Klawans,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,stuart-klawans,324,The Nation,
67,"Aug 1, 2019",True,False,False,False,https://www.cnet.com/news/toy-story-4-pixar-review-great-writing-hilarious-jokes-barely-save-story-lacking-stakes/,Fantastic writing and technical flourishes spruce up a Pixar sequel that doesn't have the emotional pull fans might expect.,2610734,POSITIVE,Mike Sorrentino,http://resizing.flixster.com/JjbdjIoUxVjuiPswe3_IPg1UNPU=/128x128/v1.YzszMzU2O2o7MTkxNzA7MjA0ODszMDA7MzAw,mike-sorrentino,892,CNET,
68,"Jul 22, 2019",True,False,False,False,https://reelfilm.com/toy-story-4/,...an enjoyable and periodically spellbinding endeavor that benefits substantially from its predictably eye-popping animation and raft of overtly entertaining vocal performances...,2607415,POSITIVE,David Nusair,http://resizing.flixster.com/X2GvmpRcwk9dr-QS7GjHbFLS4ww=/120x120/v1.YzsyMjk4O2c7MTkxNzA7MjA0ODsxMjA7MTIw,david-nusair,1140,Reel Film Reviews,4/4
69,"Jul 18, 2019",True,False,False,False,https://www.miamiartzine.com/Features.php?op=Article_Mickey+s+Checkered+Summer+Disney+Movie+Capsule+Reviews,"...bright, immensely moving and bracingly mature.",2606679,POSITIVE,Rubén Rosario,http://resizing.flixster.com/e1JUthrbVJAxb3uekQMQWleGCfQ=/128x128/v1.YzsyOTM5O2o7MTkxNzA7MjA0ODszODA7Mzgw,ruben-rosario-22614,3039,MiamiArtZine,
70,"Jul 18, 2019",True,False,False,False,https://qctimes.com/entertainment/columnists/toy-story-continues-its-beloved-adventure-about-friendship-loyalty/article_14a695ac-8680-5182-a810-2200d4c5e831.html,The perfect finale to a beloved franchise about friendship and growing up.,2606481,POSITIVE,Linda Cook,http://resizing.flixster.com/9IQZGq9VCPvdzT5tq8CEh-xHVws=/128x128/v1.YzszODA3O2o7MTkxNzA7MjA0ODsyMjg1OzIyODU,linda-cook,1057,"Quad City Times (Davenport, IA)",4/4
71,"Jul 17, 2019",True,False,False,False,http://madaboutmoviespodcast.com/episodes/2019/6/26/toy-story-4,"Quibble about the necessity of this movie if you must but once the curtains are pulled and the opening credits begin, sit back and engross yourself in another magnificent adventure with Woody, Buzz, and the rest of the gang.",2606117,POSITIVE,Brian Gill,http://resizing.flixster.com/GzCtc9aLK9-ZIgKleIZZfq1KMpw=/128x128/v1.YzszMTcxO2o7MTkxNzA7MjA0ODszMDA7MzAw,brian-gill,3256,Mad About Movies Podcast,A+
72,"Jul 16, 2019",True,False,False,False,https://www.rappler.com/entertainment/movies/233760-toy-story-4-movie-review,"In a world where bonds, roles and stereotypes are being broken, the film's fervent preoccupation with characters realizing that there is more beyond what they originally perceived as their purpose of being feels timely and relevant.",2605465,POSITIVE,Oggs Cruz,http://resizing.flixster.com/TPG-KPCdSsSDNQojmYUY8UKnPTA=/128x128/v1.YzszNDI1O2o7MTkxNzA7MjA0ODszMDA7MzAw,oggs-cruz,2083,Rappler,
73,"Jul 15, 2019",True,False,False,False,http://www.filmgamed.com/toy-story-4-just-as-great-as-i-hoped/,Toy Story 4 might not have a lot of new things going but it's still an amazingly fresh film.,2605334,POSITIVE,Mahmoud Mahdy,http://resizing.flixster.com/HmCPnxmBT2163zQNieOdQjdvl48=/128x128/v1.YzsyNjc5O2c7MTkxNzA7MjA0ODsxNTA7MTUw,mahmoud-mahdy,2750,FilmGamed,9/10
74,"Jul 13, 2019",True,False,False,False,https://spectrumculture.com/2019/06/20/toy-story-4/,"This three-hanky picture further develops and strengthens the motivations of toy heroes-and miraculously, in a way that doesn't retread what came before it.",2604986,POSITIVE,Dominic Griffin,http://resizing.flixster.com/8Ouvt3bZzKHA99FJ-McLgoAncms=/128x128/v1.YzszNDIzO2o7MTkxNzA7MjA0ODszMDA7MzAw,dominic-griffin-25444,2923,Spectrum Culture,4/5
75,"Jul 13, 2019",True,False,False,False,http://www.lariat.org/AtTheMovies/new/toystory4.html,"Pixar has not only brought the saga of Woody, Buzz Lightyear and the rest of the toys back again, they've renewed the saga with style and heart, while keeping it from going stale.",2604895,POSITIVE,Robert Roten,http://resizing.flixster.com/zCGm9hV7RFisYncG9dv29VDx7zg=/72x72/v1.YzsyMDI2O2o7MTkxNzA7MjA0ODs3Mjs3Mg,robert-roten,254,Laramie Movie Scope,B+
76,"Jul 12, 2019",False,True,False,False,https://www.whiskeyandpopcorn.org/home/toy-story-4-charming-but-worth-it,"Toy Story 4, while entertaining fails to make a case as to why we needed another movie in this franchise. One of us loved and the other...not so much.",2604848,NEGATIVE,Kaely Monahan,http://resizing.flixster.com/KU2S1e52ZcXGn8g5Erl0pP2ql4U=/128x128/v1.YzszMzIxO2o7MTkxNzA7MjA0ODszMDA7MzAw,kaely-monahan,3418,Whiskey and Popcorn,C
77,"Jul 12, 2019",True,False,False,False,https://www.sarahsbackstagepass.com/toy-story-4-pg-&#9733;&#9733;&#9733;&#9733;/,"Pixar has raised the bar again in ""Toy Story 4"" in that the multitude of lessons to be learned are worth not only the price of admission but perhaps a fixture in the family movie library. Yes, it's that good.",2604462,POSITIVE,Sarah Knight Adamson,http://resizing.flixster.com/fQABFUsiNTDIkemNcZSMRFOL1Os=/128x128/v1.YzsyODk2O2c7MTkxNzA7MjA0ODsxNTA7MTUw,sarah-knight-adamson,2995,Sarah's Backstage Pass,4/4
78,"Jul 11, 2019",True,False,False,False,https://www.babblingblonde.com/toy-story-4-is-tender-inspiration-for-a-new-generation-of-girls/,"The message it sends to a generation of young girls of benevolence, bravery, and independence, is what makes Toy Story 4 a truly great addition to an already stellar trilogy of films for everyone of every age and gender.",2604303,POSITIVE,Beth McDonough,http://resizing.flixster.com/GFBtrErZgCdLWB0rJUazGm6B6jk=/128x128/v1.YzszMzMyO2o7MTkxNzA7MjA0ODszMDA7MzAw,beth-mcdonough,3429,The Babbling Blonde,A+
79,"Jul 11, 2019",True,False,False,False,https://www.gq-magazine.co.uk/article/toy-story-4-review,"While Toy Story 4 feels unnecessary in many ways, it finds things worth saying, story arcs to satisfy and will make you cry more frequently than it's predecessor managed.",2604183,POSITIVE,David Levesley,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-levesley,2148,GQ Magazine [UK],
80,"Jul 10, 2019",True,False,False,False,https://lagniappemobile.com/toy-story-4-a-wonderful-addition-to-a-near-perfect-trilogy/,"I call this movie unnecessary because the first three films told such a complete story, and this functions more as a ""Where are they now?"" follow-up. As such, however, it is wonderful.",2603847,POSITIVE,Asia Frey,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,asia-frey,3057,"Lagniappe (Mobile, AL)",
81,"Jul 9, 2019",True,False,False,True,https://www.sandiegoreader.com/movies/toy-story-4/,Why the need for Part 4? There are new characters to merchandise!,2603444,POSITIVE,Scott Marks,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,scott-marks,2574,San Diego Reader,2/5
82,"Jul 8, 2019",True,False,False,False,https://www.france24.com/en/20190703-encore-culture-film-toy-story-4-yesterday-danny-boyle-beatles-jim-jarmusch,"There's a bit of overcompensating here, and there's too much attention given to the human characters...but it gets us emotionally involved, and the animation is spectacular.",2603249,POSITIVE,Lisa Nesselson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,lisa-nesselson,2369,France24,
83,"Jul 8, 2019",True,False,False,False,https://youtu.be/uoP5-5ofIhc,"This franchise has not skipped a single beat. Honestly, the franchise is as good, and in someways, better than it ever has been before. You don't need to be nervous. This is another heartwarming, very funny, Pixar classic.",2603123,POSITIVE,Sean Chandler,http://resizing.flixster.com/2KFcNsap-7zt6UxH2uFdmYjSLWk=/128x128/v1.YzszNDI0O2o7MTkxNzA7MjA0ODs5MDA7OTAw,sean-chandler-25425,3527,Sean Chandler Talks About,A
84,"Jul 8, 2019",True,False,False,False,https://cinelipsis.com/2019/07/06/critica-cine-toy-story-4-2019/,The toys are back in this wonderful animated experience that sweeps all expectations that a fourth entry may generate. [Full review in Spanish].,2603114,POSITIVE,Federico Furzan,http://resizing.flixster.com/RFvzVZ60mMSUNSpzuzUqSfmt_VU=/128x128/v1.YzszODI3O2o7MTkxNzA7MjA0ODszMDA7MzAw,federico-furzan,3315,Cinelipsis,3.5/4
85,"Jul 7, 2019",True,False,False,False,http://www.lookingcloser.org/blog/2019/07/06/toy-story-4-pt-1/,"This is the funniest Toy Story yet. ... [And it's] the first story in this world to focus on children as much as toys. In this, it raises important new questions.",2602994,POSITIVE,Jeffrey Overstreet,http://resizing.flixster.com/hUT9AFKaQASFiMcF07bxjTiQf58=/38x39/v1.YzsxNzExO2o7MTkxNzA7MjA0ODszODszOQ,jeffrey-overstreet,1138,Looking Closer,A-
86,"Jul 7, 2019",True,False,False,False,https://www.youtube.com/watch?v=dxqfG_fQF5M,"A multilayered, hilarious and visually stunning complement to a story that has grown alongside its audience. You've got a friend in Pixar. [Full review in Spanish]",2602948,POSITIVE,Nestor Bentancor,http://resizing.flixster.com/76k3Hn9rHjXzn2LfIPjvM2ivGvc=/128x128/v1.YzszNDEzO2o7MTkxNzA7MjA0ODszMDA7MzAw,nestor-bentancor,3517,Nestor Cine Desde Hollywood,
87,"Jul 5, 2019",True,False,False,False,https://www.arkansasonline.com/news/2019/jul/05/toy-story-4-finds-purpose-20190705/?entertainment-movies,"It might not reach the heights of earlier installments, with little of the madcap inspiration that propelled the earlier films, but it still manages to arrive at a satisfying enough endpoint.",2602675,POSITIVE,Piers Marchant,http://resizing.flixster.com/P_GhFTc7AjmHohjiiKKY43YQqIY=/128x128/v1.Yzs0MDI0O2o7MTkxNzA7MjA0ODszMDA7MzAw,piers-marchant,1096,Arkansas Democrat-Gazette,
88,"Jul 3, 2019",True,False,False,False,http://www.indielondon.co.uk/Film-Review/toy-story-4-review,"Put simply, it's a blast being in the company of these characters once again.",2602212,POSITIVE,Rob Carnevale,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,rob-carnevale,2575,Indie London,4.5/5
89,"Jul 3, 2019",True,False,False,False,http://www.dailyherald.com/newsroom/DannGire/,Directed with energetic sincerity.,2602198,POSITIVE,Dann Gire,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,dann-gire,1961,Chicago Daily Herald,4/4
90,"Jul 3, 2019",True,False,False,False,http://amsterdamnews.com/news/2019/jul/03/woody-back-key-peele-toy-story-4/,[It's been] nearly a quarter-century... since the original Toy Story and this fourth installment is just as good.,2602188,POSITIVE,Lapacazo Sandoval,http://resizing.flixster.com/3fqQ7aJBvi_9ifScoFXX8O1vqew=/128x128/v1.YzszMjcxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,lapacazo-sandoval,3038,New York Amsterdam News,
91,"Jul 3, 2019",True,False,False,False,https://www.wweek.com/arts/2019/07/02/heres-your-weekly-roundup-of-new-movies-5/,"The tale is cathartic and moving, especially during an impressively mature climax that reminds us we didn't just grow up with the Toy Story series.",2602168,POSITIVE,Bennett Campbell Ferguson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,bennett-campbell-ferguson-18760,2423,Willamette Week,
92,"Jul 3, 2019",True,False,False,False,https://www.vitalthrills.com/2019/06/19/toy-story-4-review/,"Toy Story 4 ended up being a pleasant surprise, with a story that explores searching for meaning in life and the self-discovery that happens along the way.",2602146,POSITIVE,Sarah Musnicky,http://resizing.flixster.com/Dxdayfflj9QCJE--UkSXIC1IYkg=/128x128/v1.YzszNTY5O2o7MTkxNzA7MjA0ODszMDA7MzAw,sarah-musnicky,3515,VitalThrills.com,9/10
93,"Jul 3, 2019",False,True,False,False,http://www.fromthefrontrow.net/2019/07/review-toy-story-4-2019.html,"Despite some cute moments and an appealing cast of new and familiar characters, it never quite shakes the feeling of being wholly unnecessary.",2602033,NEGATIVE,Matthew Lucas,http://resizing.flixster.com/wSHihe9BXLrE5YDxMR68GUC5bP8=/128x128/v1.YzszMzgzO2o7MTkxNzA7MjA0ODszMDA7MzAw,matthew-lucas,3484,From the Front Row,2.5/4
94,"Jul 3, 2019",True,False,False,False,https://flickdirect.com/movie-review/2285/toy-story-4/movie.ashx,Disney manages to breathe new life into the Toy Story franchise and found a way to once again give a cohesive tale that again finishes Woody's saga as a childhood toy.,2601990,POSITIVE,Allison Rose,http://resizing.flixster.com/PBmba-VpZ6J8QovzV6xCNehiHzc=/128x128/v1.YzszNDIxO2o7MTkxNzA7MjA0ODszMDA7MzAw,allison-rose,3524,FlickDirect,4.5/5
95,"Jul 2, 2019",True,False,False,False,https://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=12243693,"Woody the cowboy, and to a lesser extent, Buzz the space ranger, return for a new entry in Pixar's flagship franchise that doesn't fail the high standards set by its predecessors.",2601826,POSITIVE,Dominic Corry,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,dominic-corry,726,New Zealand Herald,4/5
96,"Jul 1, 2019",True,False,False,False,https://www.winnipegfreepress.com/arts-and-life/entertainment/movies/poignant-profound-life-lessons-from-talking-toys-511956242.html,"This franchise has always been about the passage of time, and there's something poignant, powerful and fitting about seeing it playing out within a real-time context, almost 24 years after it began.",2601556,POSITIVE,Alison Gillmor,http://resizing.flixster.com/W6YnhOD2HaF9nWxVuwvSaiX7CIw=/128x128/v1.YzszNDkxO2o7MTkxNzA7MjA0ODsyNDQ4OzI0NDg,alison-gillmor,2405,Winnipeg Free Press,
97,"Jul 1, 2019",True,False,False,False,https://blogs.tribune.com.pk/story/84983/toy-story-4-keeps-surprising-us-with-the-franchises-continued-excellence/,"It may not be a sequel we needed, but it's so downright charming that you'll be glad we were blessed with this chapter anyway.",2601515,POSITIVE,Sameen Amer,http://resizing.flixster.com/NEtZYVGJ8gIREyTnc9oi3ErQ674=/128x128/v1.YzszMzM2O2o7MTkxNzA7MjA0ODszMDA7MzAw,sameen-amer,3432,The Express Tribune (Pakistan),4/5
98,"Jul 1, 2019",True,False,False,False,https://moviecrypt.com/2019/07/01/review-toy-story-4-the-movie-of-misfit-toys-returns-again/,"Fun but oddly forgettable, it's a sequel you didn't ask for with an ending you'll still enjoy... now with more endings than a Stephen King novel.",2601452,POSITIVE,Kevin A. Ranson,http://resizing.flixster.com/Kc0-ahTt0J48zw7QlPaGUvty0SE=/128x128/v1.YzsyODM4O2c7MTkxNzA7MjA0ODsxNTA7MTUw,kevin-a-ranson,983,MovieCrypt.com,3/4
99,"Jun 29, 2019",True,False,False,False,https://thefilmfrenzy.com/2019/06/21/toy-story-4-time-to-put-a-fork-in-the-franchise/,"Toy Story 4 is entertaining and eager to please, but what it's lacking is the gravitas of the previous three pictures. Is it time to put a fork(y) in the franchise?",2601282,POSITIVE,Matt Brunson,http://resizing.flixster.com/_i-2i3zO3Trs9FaTAcdK7q-VzAQ=/38x42/v1.YzsxNzI4O2o7MTkxNzA7MjA0ODszODs0Mg,matt-brunson,3324,Film Frenzy,3/4
100,"Jun 29, 2019",True,False,False,False,https://www.newsreview.com/reno/still-friends/content?oid=28334704,"Is it the last one? Oh, come on...keep making these movies forever.",2601256,POSITIVE,Bob Grimm,http://resizing.flixster.com/HAUcPXOIckNnbQjFq7rKpeGMO4k=/125x125/v1.YzsxOTIyO2o7MTkxNzA7MjA0ODsxMjU7MTI1,bob-grimm,1017,Reno News and Review,4/5
101,"Jun 29, 2019",True,False,False,False,http://new.hollywoodgothique.com/review-toy-story-4,"Adding a dash of creepiness to the usual formula, Toy Story 4 exceeds expectations by - ahem - toying with them.",2601235,POSITIVE,Steve Biodrowski,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,steve-biodrowski,2144,Cinefantastique,4/5
102,"Jun 28, 2019",False,True,False,True,https://www.theaustralian.com.au/arts/film/giving-voice-to-fantasies/news-story/bd7231fdbd34e367272a9748ef8d3224,"This fourth Toy Story is the directorial debut of American animator, screenwriter and voice actor Josh Cooley. He does his best with what he has, but the script lacks spark.",2601168,NEGATIVE,Stephen Romei,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,stephen-romei,1964,The Australian,2.5/5
